lon,lat,name,year,month,drought,enso,PET,P,ET,SM,SM_prev,DS,NDVI
-105.5,31.5,P21,1997,7,NA,1.89,165.1789093,38.68999863,46.32852554,19.88074481,19.24334168,-12,0.177956939
-105.5,31.5,P21,1997,8,NA,2.48,154.1769409,52.31000137,48.99678421,22.14360684,19.88074481,17,0.228804812
-105.5,31.5,P21,1997,9,NA,2.27,127.1294022,22.45000076,27.56353569,19.6465075,22.14360684,-16,0.19989489
-105.5,31.5,P21,1998,1,1,2.73,52.33122253,0.810000002,19.99726295,22.45786935,26.8704772,6,0.13941443
-105.5,31.5,P21,1998,10,NA,-1.28,94.92880249,41.09000015,27.71574211,28.30027044,19.446522,14,0.16974926
-105.5,31.5,P21,1998,11,NA,-1.28,61.7122879,5.860000134,20.72899437,25.98976791,28.30027044,10,0.166518599
-105.5,31.5,P21,1998,12,NA,-1.52,49.45225525,8.550000191,15.76921463,26.91313028,25.98976791,-8,0.162471384
-105.5,31.5,P21,1998,2,1,2.61,62.5658989,6.179999828,14.52967644,19.02396828,22.45786935,-10,0.141028702
-105.5,31.5,P21,1998,3,NA,2.46,94.31376648,2.269999981,18.74412155,18.07572991,19.02396828,-6,0.141260982
-105.5,31.5,P21,1998,4,NA,1.55,116.5500107,0,17.65859413,15.81159979,18.07572991,9,0.14799343
-105.5,31.5,P21,1998,5,NA,0.63,162.1555786,0.670000017,3.289153337,14.6580264,15.81159979,11,0.176546544
-105.5,31.5,P21,1998,6,NA,-0.95,178.6808014,9.720000267,8.103866577,15.24938345,14.6580264,-10,0.16234757
-105.5,31.5,P21,1998,7,NA,-1.5,154.1474762,65.91999817,42.08298111,21.69140577,15.24938345,-7,0.146707371
-105.5,31.5,P21,1998,8,NA,-1.44,148.8009186,49.36999893,40.78915024,22.26490974,21.69140577,-9,0.190319523
-105.5,31.5,P21,1998,9,NA,-1.23,127.127655,7.139999866,20.96001053,19.446522,22.26490974,-23,0.190009102
-105.5,31.5,P21,1999,1,NA,-1.7,54.17805862,4.889999866,15.50009537,23.84375334,26.91313028,-2,0.134747431
-105.5,31.5,P21,1999,10,NA,-1.03,86.91597748,5.519999981,22.89398766,24.41677749,20.59850395,-14,0.182955489
-105.5,31.5,P21,1999,11,NA,-1.3,61.62222672,0,12.38742352,19.32063997,24.41677749,-2,0.144280657
-105.5,31.5,P21,1999,12,NA,-1.49,49.1137352,12.57999992,13.50263214,26.3236165,19.32063997,10,0.145826861
-105.5,31.5,P21,1999,2,NA,-1.22,66.41668701,0,16.65335846,19.02837604,23.84375334,-21,0.121315792
-105.5,31.5,P21,1999,3,NA,-1.04,94.8560257,5.480000019,16.23254204,18.02352518,19.02837604,11,0.125105664
-105.5,31.5,P21,1999,4,NA,-1.22,119.086319,1.75,14.31933117,19.31699216,18.02352518,11,0.144029543
-105.5,31.5,P21,1999,5,NA,-0.64,156.9243317,6.809999943,8.01805687,15.96088111,19.31699216,-4,0.152447298
-105.5,31.5,P21,1999,6,NA,-0.82,169.7979279,43.27000046,34.90233994,18.97200644,15.96088111,19,0.14039135
-105.5,31.5,P21,1999,7,NA,-0.78,158.3539734,69.45999908,48.09307098,23.77238274,18.97200644,17,0.194281816
-105.5,31.5,P21,1999,8,NA,-0.95,150.5550537,47,48.25760651,20.85859478,23.77238274,10,0.197994098
-105.5,31.5,P21,1999,9,NA,-0.54,112.9917297,22.79000092,27.21336746,20.59850395,20.85859478,-32,0.201065868
-105.5,31.5,P21,2000,1,NA,-1.26,55.32271194,0,15.84557056,23.07171673,26.3236165,-3,0.139368981
-105.5,31.5,P21,2000,10,NA,-0.9,89.54244232,36.04000092,27.84694481,26.09006166,17.02129543,13,0.1414406
-105.5,31.5,P21,2000,11,NA,-1.4,54.95150375,27.04000092,20.69094086,28.31331789,26.09006166,19,0.179058582
-105.5,31.5,P21,2000,12,NA,-0.78,46.852211,4.130000114,10.53907776,25.99231005,28.31331789,3,0.178626925
-105.5,31.5,P21,2000,2,NA,-1.75,69.38131714,1.090000033,14.61350346,20.61202079,23.07171673,-11,0.143180981
-105.5,31.5,P21,2000,3,NA,-1.2,97.85494995,0.629999995,14.92716503,17.6082015,20.61202079,-12,0.138535529
-105.5,31.5,P21,2000,4,NA,-1.01,124.5531921,7.559999943,18.11799812,18.52477491,17.6082015,6,0.134451374
-105.5,31.5,P21,2000,5,NA,-0.58,166.10495,2.609999895,10.00504398,13.93763572,18.52477491,0,0.154443577
-105.5,31.5,P21,2000,6,NA,-0.27,162.6708679,78.08999634,54.2855835,21.16924077,13.93763572,15,0.135798424
-105.5,31.5,P21,2000,7,NA,-0.07,168.3014679,19.93000031,35.79727936,19.61234361,21.16924077,42,0.186529025
-105.5,31.5,P21,2000,8,NA,-0.44,152.9317932,14.78999996,34.41740036,17.38821566,19.61234361,-39,0.185199395
-105.5,31.5,P21,2000,9,NA,-0.72,125.6974945,0,13.55348301,17.02129543,17.38821566,1,0.18739371
-105.5,31.5,P21,2001,1,NA,-0.87,47.65838623,10.43000031,14.21964073,26.22174025,25.99231005,-13,0.149010226
-105.5,31.5,P21,2001,10,NA,0.14,95.16499329,4.400000095,14.68771553,18.71293038,20.12935877,5,0.164054006
-105.5,31.5,P21,2001,11,NA,-0.4,61.34499741,15.06000042,14.76334,22.93959111,18.71293038,-4,0.124164216
-105.5,31.5,P21,2001,12,NA,0.41,46.51968765,3,15.88438129,27.27021575,22.93959111,14,0.147873983
-105.5,31.5,P21,2001,2,NA,-1.15,60.22947311,11.55000019,23.56088066,22.10812271,26.22174025,-7,0.148260862
-105.5,31.5,P21,2001,3,NA,-0.46,92.7793045,6.320000172,22.11158752,19.88063008,22.10812271,11,0.167813405
-105.5,31.5,P21,2001,4,NA,-0.09,121.1865158,2.099999905,15.64454937,17.03670323,19.88063008,-5,0.163270906
-105.5,31.5,P21,2001,5,NA,0.36,161.8109894,17.76000023,11.43173599,17.60318875,17.03670323,-5,0.187422514
-105.5,31.5,P21,2001,6,NA,0.13,181.0320282,14.06999969,18.15812874,18.60063225,17.60318875,-16,0.171489045
-105.5,31.5,P21,2001,7,NA,0.44,166.1415558,50.02999878,37.73779678,18.32954884,18.60063225,7,0.152778164
-105.5,31.5,P21,2001,8,NA,0.51,151.2693787,28.5,36.82021713,18.24727952,18.32954884,16,0.174052149
-105.5,31.5,P21,2001,9,NA,-0.08,123.7920914,16.47999954,29.29766083,20.12935877,18.24727952,-20,0.199761629
-105.5,31.5,P21,2002,1,NA,-0.15,51.36826324,3.410000086,14.24674988,24.05373156,27.27021575,-6,0.144361436
-105.5,31.5,P21,2002,10,NA,1.15,92.38703156,45.86999893,31.21522141,26.87335014,18.59970987,12,0.172486335
-105.5,31.5,P21,2002,11,NA,1.2,57.42288589,4.21999979,17.83532906,24.71892238,26.87335014,7,0.186613843
-105.5,31.5,P21,2002,12,NA,1.48,46.94651413,18.04999924,13.98854446,27.05502212,24.71892238,21,0.170842662
-105.5,31.5,P21,2002,2,NA,-0.33,59.88692093,31.85000038,22.57913208,23.02813828,24.05373156,3,0.154486835
-105.5,31.5,P21,2002,3,NA,0.44,93.31459808,1.360000014,23.64816093,16.69069678,23.02813828,-15,0.157072261
-105.5,31.5,P21,2002,4,NA,0.4,122.450798,0.25,12.72328663,15.04412293,16.69069678,0,0.135874853
-105.5,31.5,P21,2002,5,NA,1.06,160.4794312,0,8.66727829,16.28137827,15.04412293,15,0.195441023
-105.5,31.5,P21,2002,6,NA,0.99,177.6174469,22.10000038,18.02379608,16.30907655,16.28137827,-11,0.172664508
-105.5,31.5,P21,2002,7,NA,1.12,160.2510834,39.75,43.78982162,20.64737082,16.30907655,-14,0.18378298
-105.5,31.5,P21,2002,8,NA,1.45,153.1466064,36.66999817,41.56007385,21.20871246,20.64737082,18,0.187656164
-105.5,31.5,P21,2002,9,NA,1.21,123.7849884,11.32999992,17.96494675,18.59970987,21.20871246,-28,0.220084459
-105.5,31.5,P21,2003,1,NA,0.85,50.20095444,0,12.06688881,22.0743373,27.05502212,-9,0.145057753
-105.5,31.5,P21,2003,10,NA,0.44,93.26959229,60.90999985,28.70379639,24.11976904,20.69091797,12,0.163016856
-105.5,31.5,P21,2003,11,NA,0.46,58.32575226,7.789999962,15.41162491,24.8353228,24.11976904,19,0.190106049
-105.5,31.5,P21,2003,12,NA,-0.28,46.21529007,0,10.88087463,22.60711193,24.8353228,0,0.177316606
-105.5,31.5,P21,2003,2,NA,1.07,54.51687622,25.95000076,19.14151955,25.12531579,22.0743373,-1,0.152978942
-105.5,31.5,P21,2003,3,NA,0.83,88.97307587,3.440000057,22.56465721,21.02724165,25.12531579,17,0.167708933
-105.5,31.5,P21,2003,4,NA,0.3,120.2803574,0,14.89735508,16.25696421,21.02724165,-12,0.164023504
-105.5,31.5,P21,2003,5,NA,0.08,154.324585,2.019999981,9.171032906,16.86854661,16.25696421,-17,0.186686441
-105.5,31.5,P21,2003,6,NA,0.32,168.2472687,19.04999924,25.31547356,18.4162721,16.86854661,1,0.147822022
-105.5,31.5,P21,2003,7,NA,0.23,170.4875183,25.94000053,32.34518433,19.1476047,18.4162721,-8,0.166381225
-105.5,31.5,P21,2003,8,NA,0.17,147.4906921,28.42000008,33.12707138,20.12858391,19.1476047,-9,0.155852571
-105.5,31.5,P21,2003,9,NA,0.31,120.8613129,20.34000015,22.73455811,20.69091797,20.12858391,0,0.182278723
-105.5,31.5,P21,2004,1,NA,0.88,46.0335083,13.81000042,14.86704826,25.60867667,22.60711193,-16,0.141367853
-105.5,31.5,P21,2004,10,NA,0.56,85.08965302,72.72000122,40.81618118,28.00540924,23.29036891,21,0.213975921
-105.5,31.5,P21,2004,11,NA,0.85,51.57090378,77.79000092,23.3771553,29.76185977,28.00540924,16,0.202415332
-105.5,31.5,P21,2004,12,NA,0.95,42.3260994,6.340000153,15.51032066,27.82638967,29.76185977,14,0.175191
-105.5,31.5,P21,2004,2,NA,-0.48,52.41341782,7.96999979,17.89862633,24.90075976,25.60867667,15,0.146041155
-105.5,31.5,P21,2004,3,NA,0,86.74581146,19.09000015,26.36914825,21.44034356,24.90075976,25,0.139399663
-105.5,31.5,P21,2004,4,NA,0.65,113.8011856,34.74000168,26.31997681,22.63219506,21.44034356,21,0.152286872
-105.5,31.5,P21,2004,5,NA,-0.12,150.5827332,5.679999828,16.88053894,16.92994684,22.63219506,5,0.177004561
-105.5,31.5,P21,2004,6,NA,0.61,164.2078857,29.72999954,31.67900276,18.03792864,16.92994684,-8,0.174524471
-105.5,31.5,P21,2004,7,NA,0.89,154.4541016,36.45000076,37.94900131,18.7417984,18.03792864,-19,0.165828049
-105.5,31.5,P21,2004,8,NA,0.9,138.4937744,99.15000153,64.62283325,24.99712855,18.7417984,-12,0.200541258
-105.5,31.5,P21,2004,9,NA,0.82,114.7686996,90.22000122,41.96795654,23.29036891,24.99712855,6,0.213031858
-105.5,31.5,P21,2005,1,NA,0.2,48.02627945,8.720000267,16.59270287,25.55284798,27.82638967,-15,0.150617823
-105.5,31.5,P21,2005,10,NA,-0.47,91.63033295,71.02999878,36.41415024,27.56316662,22.74107337,3,0.192020699
-105.5,31.5,P21,2005,11,NA,0.04,64.0552597,0,16.34102058,22.59399593,27.56316662,16,0.192207977
-105.5,31.5,P21,2005,12,NA,-0.2,47.76712036,0,9.731988907,22.59148955,22.59399593,13,0.177681565
-105.5,31.5,P21,2005,2,NA,2.23,54.09788132,41.93999863,22.76579857,29.40710187,25.55284798,-12,0.165820926
-105.5,31.5,P21,2005,3,NA,0.33,85.0573349,3.880000114,30.37830162,23.26408625,29.40710187,3,0.211208329
-105.5,31.5,P21,2005,4,NA,0.72,117.5509109,4.75,24.83150482,18.44064742,23.26408625,-16,0.206029713
-105.5,31.5,P21,2005,5,NA,1.08,146.8787384,27.95999908,25.09946251,20.77554762,18.44064742,-14,0.205022082
-105.5,31.5,P21,2005,6,NA,0.39,167.4945068,1.49000001,28.58196068,15.71501493,20.77554762,-24,0.197580725
-105.5,31.5,P21,2005,7,NA,0.35,161.9205627,23.40999985,29.14920235,17.99052805,15.71501493,-27,0.178525686
-105.5,31.5,P21,2005,8,NA,0.4,142.3271332,65.90000153,56.44405365,25.34776628,17.99052805,17,0.195817769
-105.5,31.5,P21,2005,9,NA,-0.14,125.9673386,40.04000092,36.29454422,22.74107337,25.34776628,15,0.209583104
-105.5,31.5,P21,2006,1,NA,-1.22,53.67494965,0,14.29142666,21.00128531,22.59148955,-20,0.169447422
-105.5,31.5,P21,2006,10,NA,1.26,91.24478912,32.97999954,34.77865982,27.23968327,27.1441251,-19,0.270162493
-105.5,31.5,P21,2006,11,NA,0.57,62.43472672,0.579999983,16.62295151,23.12406898,27.23968327,-7,0.219312966
-105.5,31.5,P21,2006,12,NA,0.9,45.72955704,6.989999771,11.51135349,25.31549633,23.12406898,1,0.182812929
-105.5,31.5,P21,2006,2,NA,-0.31,61.47626495,4.929999828,16.57763672,21.40504271,21.00128531,-15,0.170602724
-105.5,31.5,P21,2006,3,NA,-1,93.30508423,12.43999958,20.68265152,19.53395307,21.40504271,-8,0.153859153
-105.5,31.5,P21,2006,4,NA,-0.39,128.7607422,0,14.26200008,16.86748117,19.53395307,0,0.159819901
-105.5,31.5,P21,2006,5,NA,0.63,162.7902527,0,10.85598087,16.92886502,16.86748117,4,0.185715333
-105.5,31.5,P21,2006,6,NA,0.48,171.532196,5.869999886,16.71182823,16.85239971,16.92886502,18,0.173738748
-105.5,31.5,P21,2006,7,NA,0.64,157.9183502,78.13999939,34.02227783,20.74487954,16.85239971,7,0.169029996
-105.5,31.5,P21,2006,8,NA,1.02,139.12883,111.3499985,74.51682281,28.18276584,20.74487954,14,0.233360663
-105.5,31.5,P21,2006,9,NA,0.86,114.6791992,74.34999847,48.22556686,27.1441251,28.18276584,36,0.302987128
-105.5,31.5,P21,2007,1,NA,0.88,41.59009552,42.18999863,15.19306755,30.54412007,25.31549633,-8,0.164586186
-105.5,31.5,P21,2007,10,NA,-1.14,103.7915268,6.46999979,21.08302879,22.01739848,25.87609589,12,0.262071192
-105.5,31.5,P21,2007,11,NA,-1.23,62.61560822,14.97999954,10.16658974,21.79965228,22.01739848,-16,0.193347871
-105.5,31.5,P21,2007,12,NA,-1.6,46.43029785,18.22999954,14.69682503,26.88066065,21.79965228,4,0.189185441
-105.5,31.5,P21,2007,2,NA,0.3,58.41447449,3.779999971,19.99492836,23.58198464,30.54412007,18,0.165785417
-105.5,31.5,P21,2007,3,NA,0.15,94.8579483,16.04000092,21.3119278,19.53804791,23.58198464,-1,0.175957963
-105.5,31.5,P21,2007,4,NA,0.26,121.0648575,20.60000038,19.51543236,19.87807751,19.53804791,-16,0.183665887
-105.5,31.5,P21,2007,5,NA,0.15,154.1788025,22.10000038,32.18426895,22.57936746,19.87807751,9,0.215321183
-105.5,31.5,P21,2007,6,NA,-0.07,168.3504028,23.07999992,39.63201904,20.90058327,22.57936746,0,0.215664849
-105.5,31.5,P21,2007,7,0,0.06,157.493927,61.15000153,53.37290955,23.86849374,20.90058327,-9,0.202841312
-105.5,31.5,P21,2007,8,NA,-0.48,146.306839,56.72000122,57.3322258,24.32124466,23.86849374,-2,0.221799254
-105.5,31.5,P21,2007,9,NA,-0.63,127.2105179,62.68999863,37.18766403,25.87609589,24.32124466,-23,0.238890499
-105.5,31.5,P21,2008,1,NA,-1.75,49.03808594,0,7.595963955,23.86930138,26.88066065,-5,0.180585757
-105.5,31.5,P21,2008,10,NA,-0.82,95.26612091,9.390000343,25.52085876,23.62152785,27.22911537,-20,0.25220114
-105.5,31.5,P21,2008,11,NA,-0.89,62.29439545,0,9.873981476,20.73211074,23.62152785,-22,0.206858873
-105.5,31.5,P21,2008,12,NA,-1.07,48.89019394,3.900000095,6.76647377,22.04602659,20.73211074,-4,0.178685144
-105.5,31.5,P21,2008,2,NA,-2.52,63.98417282,0.289999992,9.888297081,19.83781457,23.86930138,-1,0.160219908
-105.5,31.5,P21,2008,3,NA,-1.24,96.96399689,3.369999886,10.06784534,16.97113961,19.83781457,1,0.173530713
-105.5,31.5,P21,2008,4,NA,-0.93,128.1489105,0,7.701384068,16.36057347,16.97113961,1,0.164372295
-105.5,31.5,P21,2008,5,NA,-0.27,159.5830536,6.25,10.5661602,18.02268922,16.36057347,4,0.184913158
-105.5,31.5,P21,2008,6,NA,-0.46,177.31604,3.960000038,13.75095463,17.22299308,18.02268922,-16,0.180077538
-105.5,31.5,P21,2008,7,NA,0.02,163.9305725,66.40000153,57.49023438,25.31479895,17.22299308,45,0.191659167
-105.5,31.5,P21,2008,8,NA,-0.35,141.2577057,49.43000031,60.70081711,25.65411329,25.31479895,-5,0.232432321
-105.5,31.5,P21,2008,9,NA,-0.8,116.6331558,70.16000366,42.18645096,27.22911537,25.65411329,21,0.261921644
-105.5,31.5,P21,2009,1,NA,-1.32,53.37233734,0,5.943493843,21.37243599,22.04602659,2,0.162417784
-105.5,31.5,P21,2009,10,NA,1.83,92.29100037,33.13999939,27.89253426,23.46600741,21.99901491,3,0.180484161
-105.5,31.5,P21,2009,11,NA,1.51,62.20375824,4.230000019,10.32493973,22.20546752,23.46600741,-5,0.175018534
-105.5,31.5,P21,2009,12,NA,1.73,43.93270493,28.47999954,12.67356682,28.08531225,22.20546752,10,0.142263144
-105.5,31.5,P21,2009,2,NA,-1.95,66.09411621,0,6.020394325,17.2416091,21.37243599,-8,0.168719321
-105.5,31.5,P21,2009,3,NA,-0.3,95.4927063,5.639999866,13.53329182,18.12433302,17.2416091,-8,0.153029725
-105.5,31.5,P21,2009,4,NA,-0.54,122.6846008,0,8.036851883,16.16051197,18.12433302,13,0.15362902
-105.5,31.5,P21,2009,5,NA,0.68,155.8187561,10.25,13.66137981,18.03655028,16.16051197,0,0.170526028
-105.5,31.5,P21,2009,6,NA,0.64,170.0869293,23.77000046,19.23776817,18.66905689,18.03655028,-15,0.168468609
-105.5,31.5,P21,2009,7,NA,0.63,166.3422699,58.11000061,34.1548233,21.30490392,18.66905689,15,0.173436478
-105.5,31.5,P21,2009,8,NA,1.02,153.4861603,54.63999939,31.24254036,23.77098948,21.30490392,-7,0.186343446
-105.5,31.5,P21,2009,9,NA,0.35,122.9745102,15.71000004,32.21683884,21.99901491,23.77098948,11,0.189295977
-105.5,31.5,P21,2010,1,NA,1.62,47.89241791,32.68000031,12.85521412,25.34765303,28.08531225,-2,0.148083791
-105.5,31.5,P21,2010,10,NA,-2.35,103.3573532,6.5,15.1316309,22.13645726,26.04009211,-15,0.231786236
-105.5,31.5,P21,2010,11,NA,-1.83,64.89930725,0,8.414087296,19.3413496,22.13645726,8,0.203743011
-105.5,31.5,P21,2010,12,NA,-2.99,49.8077774,0,4.776508808,20.92958689,19.3413496,8,0.176453352
-105.5,31.5,P21,2010,2,0,1.94,53.40369034,20.27000046,20.50076103,28.47084403,25.34765303,17,0.145179197
-105.5,31.5,P21,2010,3,NA,1.21,90.05168152,4.210000038,13.02522469,18.85350943,28.47084403,-3,0.14566347
-105.5,31.5,P21,2010,4,NA,-0.14,117.8348999,30.20000076,17.89796066,21.06449902,18.85350943,-3,0.186594471
-105.5,31.5,P21,2010,5,NA,-0.76,155.9824371,0,12.05831337,17.43887514,21.06449902,1,0.211415455
-105.5,31.5,P21,2010,6,NA,-0.69,175.5178528,8.590000153,14.38685513,17.58119166,17.43887514,-29,0.193845272
-105.5,31.5,P21,2010,7,0,-2.17,154.36409,103.4499969,58.53270721,24.83871132,17.58119166,-4,0.183858767
-105.5,31.5,P21,2010,8,0,-2.33,154.5812683,58.74000168,40.34907532,23.50863069,24.83871132,2,0.22917515
-105.5,31.5,P21,2010,9,NA,-2.76,129.9411621,41.59999847,37.48435211,26.04009211,23.50863069,-1,0.251766831
-105.5,31.5,P21,2011,1,NA,-2.46,50.30265427,0,5.868378639,21.10953182,20.92958689,-22,0.175494224
-105.5,31.5,P21,2011,10,1,-1.13,103.7148285,9.210000038,7.782516479,18.63857657,17.68897176,-7,0.170838535
-105.5,31.5,P21,2011,11,1,-1.4,61.09951782,4.510000229,7.997409344,18.45160872,18.63857657,1,0.153476924
-105.5,31.5,P21,2011,12,NA,-2.37,40.98061371,19.38999939,11.64786339,24.84994531,18.45160872,6,0.140685111
-105.5,31.5,P21,2011,2,NA,-3.07,62.53778076,0.5,7.098153591,18.73032004,21.10953182,9,0.177671641
-105.5,31.5,P21,2011,3,1,-2.34,106.7435379,1.279999971,6.570988178,15.73366523,18.73032004,-10,0.155895084
-105.5,31.5,P21,2011,4,NA,-1.69,137.7311554,0,5.552523613,16.48512632,15.73366523,6,0.155560255
-105.5,31.5,P21,2011,5,1,-0.53,162.3566742,0,5.161430359,16.46681428,16.48512632,-5,0.183758527
-105.5,31.5,P21,2011,6,1,-0.23,182.8711243,3.140000105,5.739477158,16.56423211,16.46681428,-6,0.181857169
-105.5,31.5,P21,2011,7,1,-0.81,173.8936157,52.15999985,18.88415718,19.25201267,16.56423211,-6,0.161794797
-105.5,31.5,P21,2011,8,1,-0.77,162.4524994,33.04000092,33.52455521,20.47257721,19.25201267,10,0.179294333
-105.5,31.5,P21,2011,9,1,-1.2,136.0892334,34.99000168,19.22008705,17.68897176,20.47257721,-12,0.182297274
-105.5,31.5,P21,2012,1,1,-1.3,52.94715881,11.28999996,11.43563366,24.22547489,24.84994531,-5,0.142753348
-105.5,31.5,P21,2012,10,1,-0.05,101.7126465,8.090000153,16.61746216,18.99034232,20.53135037,-3,0.171929449
-105.5,31.5,P21,2012,11,1,0.03,64.8974762,3.779999971,9.284350395,18.77182573,18.99034232,-10,0.147307009
-105.5,31.5,P21,2012,12,1,0.46,49.04418564,1.070000052,5.347147942,19.06302869,18.77182573,5,0.139207914
-105.5,31.5,P21,2012,2,1,-0.84,60.50009918,0,10.589324,18.80366504,24.22547489,30,0.142075375
-105.5,31.5,P21,2012,3,1,-0.85,100.5824738,0.5,10.55435085,15.93142152,18.80366504,17,0.135031775
-105.5,31.5,P21,2012,4,1,-0.08,130.8217163,0,7.569395542,15.13809562,15.93142152,-5,0.14651683
-105.5,31.5,P21,2012,5,NA,0.06,160.352066,37.59000015,18.22329712,17.82504469,15.13809562,-2,0.184272185
-105.5,31.5,P21,2012,6,NA,0.56,179.6856232,2.579999924,11.8668642,15.34640491,17.82504469,-12,0.183928117
-105.5,31.5,P21,2012,7,NA,0.62,165.940033,67.26000214,47.34666443,22.11024612,15.34640491,5,0.169884279
-105.5,31.5,P21,2012,8,NA,0.67,156.6751404,42.13999939,25.99028015,19.23627555,22.11024612,-10,0.171047688
-105.5,31.5,P21,2012,9,NA,0.24,128.8054504,65.63999939,17.70136833,20.53135037,19.23627555,8,0.178836107
-105.5,31.5,P21,2013,1,1,-0.13,46.61237717,11.78999996,13.24969006,22.77895808,19.06302869,-7,0.142374188
-105.5,31.5,P21,2013,10,1,-0.14,95.70155334,9.510000229,17.05464745,19.26232576,23.39792252,10,0.225945383
-105.5,31.5,P21,2013,11,NA,-0.54,56.86905289,7.139999866,9.198015213,22.09301442,19.26232576,-2,0.17537941
-105.5,31.5,P21,2013,12,NA,-0.01,43.91559982,11.61999989,12.67632389,25.86267889,22.09301442,2,0.160549968
-105.5,31.5,P21,2013,2,1,-0.04,59.31151199,7.010000229,10.5155983,19.82626915,22.77895808,-7,0.142675117
-105.5,31.5,P21,2013,3,1,-1.11,98.38906097,0,11.83852863,19.18862462,19.82626915,11,0.136507198
-105.5,31.5,P21,2013,4,1,-0.13,129.4685974,0,8.817692757,19.8102966,19.18862462,-8,0.142307878
-105.5,31.5,P21,2013,5,1,-0.74,161.7399292,0,11.0675602,18.25149506,19.8102966,27,0.166393653
-105.5,31.5,P21,2013,6,1,-0.78,172.4030304,11.13000011,17.92108917,19.80183721,18.25149506,-4,0.164707541
-105.5,31.5,P21,2013,7,1,-0.7,155.9766998,104.5400009,47.35249329,22.90204465,19.80183721,15,0.18226698
-105.5,31.5,P21,2013,8,1,-0.32,149.2742004,28.56999969,42.90625381,20.45917213,22.90204465,21,0.221194699
-105.5,31.5,P21,2013,9,NA,-0.18,123.3235779,107.1299973,37.96691132,23.39792252,20.45917213,-1,0.230843157
-105.5,31.5,P21,2014,1,NA,-1.26,50.85648346,0.100000001,5.785010815,19.17501539,25.86267889,-8,0.150051385
-105.5,31.5,P21,2014,10,NA,0.76,97.55332184,24.95000076,16.14194107,20.62752247,24.91403967,4,0.217838198
-105.5,31.5,P21,2014,11,NA,1.24,58.32766724,11.68000031,15.03628445,25.07120967,20.62752247,11,0.188084453
-105.5,31.5,P21,2014,12,NA,0.87,45.61452484,5.639999866,7.772000313,23.17075729,25.07120967,11,0.147972241
-105.5,31.5,P21,2014,2,NA,-0.37,61.56479645,1.440000057,9.473516464,19.20073479,19.17501539,-7,0.136384293
-105.5,31.5,P21,2014,3,1,0.54,93.92028046,4.360000134,12.40938663,16.74667299,19.20073479,-13,0.140319571
-105.5,31.5,P21,2014,4,NA,-0.17,121.4523849,10.76000023,10.43661118,18.90135109,16.74667299,-21,0.148793593
-105.5,31.5,P21,2014,5,NA,0.09,156.2354736,1.379999995,9.325177193,18.84824485,18.90135109,3,0.17693612
-105.5,31.5,P21,2014,6,0,0.37,173.7440491,9.829999924,12.17596054,18.84025782,18.84824485,-18,0.159937039
-105.5,31.5,P21,2014,7,NA,0.42,164.1082916,22.97999954,23.96984863,18.99495572,18.84025782,10,0.169436395
-105.5,31.5,P21,2014,8,NA,0.7,145.8031311,60.95000076,46.12719727,24.39468056,18.99495572,7,0.21295473
-105.5,31.5,P21,2014,9,NA,0.97,116.0970001,114.8499985,38.74401855,24.91403967,24.39468056,6,0.217966929
-105.5,31.5,P21,2015,1,NA,0.94,46.13069153,23.09000015,9.801435471,24.36055243,23.17075729,18,0.117752053
-105.5,31.5,P21,2015,10,NA,2.77,94.33876801,90.08000183,22.40764999,25.87176859,23.73435199,16,0.215837583
-105.5,31.5,P21,2015,11,NA,1.99,59.61425781,4.440000057,10.70820522,24.81064796,25.87176859,15,0.208407551
-105.5,31.5,P21,2015,12,NA,1.91,47.2361145,15.35000038,4.816618919,23.68562967,24.81064796,3,0.164747596
-105.5,31.5,P21,2015,2,NA,0.14,57.7505455,1.149999976,10.36010933,20.68763375,24.36055243,1,0.127507627
-105.5,31.5,P21,2015,3,NA,0.91,89.71431732,16.03000069,21.18996239,23.57295901,20.68763375,-9,0.126276061
-105.5,31.5,P21,2015,4,NA,0.83,117.6898041,7.5,16.51214218,17.71258861,23.57295901,12,0.16171585
-105.5,31.5,P21,2015,5,NA,1.69,147.8983917,38.59000015,17.73085403,19.9023068,17.71258861,-13,0.208189905
-105.5,31.5,P21,2015,6,NA,1.53,163.5438232,11.19999981,16.82924843,18.89287531,19.9023068,6,0.20341374
-105.5,31.5,P21,2015,7,NA,2.34,167.9104462,62.68999863,25.40355873,22.79848605,18.89287531,-13,0.183148906
-105.5,31.5,P21,2015,8,NA,2.6,160.5348053,39.61000061,15.23573399,21.67560309,22.79848605,-23,0.197424322
-105.5,31.5,P21,2015,9,NA,2.92,130.7569733,52.56000137,28.92167473,23.73435199,21.67560309,-11,0.203205913
-105.5,31.5,P21,2016,1,NA,2.96,48.97772598,11.11999989,11.30810547,22.19606787,23.68562967,16,0.140114024
-105.5,31.5,P21,2016,10,NA,-0.25,103.0978699,8.390000343,7.526436806,21.86401188,23.7797603,-2,0.239934206
-105.5,31.5,P21,2016,11,NA,-0.14,61.42344666,10.81000042,10.16849518,19.62519437,21.86401188,-20,0.1827797
-105.5,31.5,P21,2016,12,NA,-0.39,46.79810333,18.84000015,5.491164207,23.36048931,19.62519437,-10,0.148054168
-105.5,31.5,P21,2016,2,NA,3.05,65.73236084,0.310000002,3.38862586,19.62805092,22.19606787,-13,0.15293552
